source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
4,2,2,0,0.9794,213,0.9796334012219959,0.9642936349523176
4,2,2,1,0.9794,207,0.9796334012219959,0.9652916389443336
4,2,2,2,0.9794,48,0.002036659877800407,0.9798181414947882
4,2,2,3,0.9794,213,0.9837067209775967,0.9625194056331781
4,2,2,4,0.9794,229,0.9796334012219959,0.9573076070082058
5,2,2,0,0.9794,97,0.002242152466367713,0.9783706631532718
5,2,2,1,0.9794,91,0.002242152466367713,0.9789196310935442
5,2,2,2,0.9794,90,0.002242152466367713,0.9787000439174353
5,2,2,3,0.9794,91,0.002242152466367713,0.9785902503293807
5,2,2,4,0.9794,97,0.002242152466367713,0.9783706631532718
6,2,2,0,0.9794,277,0.9812108559498957,0.9586374695863747
6,2,2,1,0.9794,279,0.9812108559498957,0.9581950895819509
6,2,2,2,0.9794,270,0.9812108559498957,0.9607387746073878
6,2,2,3,0.9794,43,0.0020876826722338203,0.9796505197965052
6,2,2,4,0.9794,44,0.0020876826722338203,0.9798717097987171
7,2,2,0,0.9794,239,0.980544747081712,0.9637761925991976
7,2,2,1,0.9794,217,0.980544747081712,0.968568880962996
7,2,2,2,0.9794,222,0.980544747081712,0.9667855550601873
7,2,2,3,0.9794,218,0.980544747081712,0.9692376281765492
7,2,2,4,0.9794,217,0.980544747081712,0.9690147124386982
8,2,2,0,0.9794,237,0.9794661190965093,0.9523598493241746
8,2,2,1,0.9794,29,0.004106776180698152,0.9811655218258365
8,2,2,2,0.9794,226,0.9794661190965093,0.9566807001994239
8,2,2,3,0.9794,221,0.9794661190965093,0.9570130733436738
8,2,2,4,0.9794,208,0.9794661190965093,0.9584533569687569
9,2,2,0,0.9794,255,0.9801980198019802,0.9427204982760539
9,2,2,1,0.9794,33,0.0019801980198019802,0.9816483149816483
9,2,2,2,0.9794,234,0.9801980198019802,0.9516182849516183
9,2,2,3,0.9794,36,0.0019801980198019802,0.9808697586475364
9,2,2,4,0.9794,37,0.0039603960396039604,0.9815370926482038
0,3,2,0,0.9794,275,0.9795918367346939,0.9682926829268292
