source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
0,8,2,4,0.8941,112,0.904,0.7585555555555555
1,8,2,0,0.8941,20,0.002,0.8843333333333333
1,8,2,1,0.8941,20,0.002,0.8843333333333333
1,8,2,2,0.8941,20,0.002,0.8842222222222222
1,8,2,3,0.8941,159,0.91,0.7528888888888889
1,8,2,4,0.8941,20,0.002,0.8842222222222222
2,8,2,0,0.8941,20,0.002,0.901
2,8,2,1,0.8941,112,0.896,0.7271111111111112
2,8,2,2,0.8941,20,0.004,0.9008888888888889
2,8,2,3,0.8941,23,0.004,0.9005555555555556
2,8,2,4,0.8941,20,0.002,0.9007777777777778
3,8,2,0,0.8941,111,0.904,0.8006666666666666
3,8,2,1,0.8941,20,0.002,0.8933333333333333
3,8,2,2,0.8941,112,0.912,0.8037777777777778
3,8,2,3,0.8941,113,0.908,0.7986666666666666
3,8,2,4,0.8941,110,0.898,0.7971111111111111
4,8,2,0,0.8941,103,0.898,0.7677777777777778
4,8,2,1,0.8941,104,0.898,0.765
4,8,2,2,0.8941,101,0.904,0.7673333333333333
4,8,2,3,0.8941,102,0.902,0.7674444444444445
4,8,2,4,0.8941,100,0.898,0.777
5,8,2,0,0.8941,125,0.902,0.8303333333333334
5,8,2,1,0.8941,125,0.896,0.839
5,8,2,2,0.8941,125,0.9,0.837
5,8,2,3,0.8941,126,0.896,0.8351111111111111
5,8,2,4,0.8941,126,0.902,0.8361111111111111
6,8,2,0,0.8941,117,0.9,0.6673333333333333
6,8,2,1,0.8941,117,0.896,0.6614444444444444
6,8,2,2,0.8941,113,0.898,0.6845555555555556
6,8,2,3,0.8941,114,0.896,0.6767777777777778
6,8,2,4,0.8941,116,0.896,0.6712222222222223
7,8,2,0,0.8941,110,0.896,0.8322222222222222
7,8,2,1,0.8941,107,0.896,0.8361111111111111
7,8,2,2,0.8941,109,0.896,0.8401111111111111
7,8,2,3,0.8941,107,0.906,0.8354444444444444
7,8,2,4,0.8941,110,0.902,0.8337777777777777
9,8,2,0,0.8941,142,0.904,0.8445555555555555
9,8,2,1,0.8941,143,0.902,0.8386666666666667
9,8,2,2,0.8941,141,0.9,0.8445555555555555
9,8,2,3,0.8941,141,0.896,0.8445555555555555
9,8,2,4,0.8941,143,0.896,0.8455555555555555
0,9,2,0,0.8941,124,0.898,0.7568888888888889
0,9,2,1,0.8941,124,0.9,0.7462222222222222
0,9,2,2,0.8941,123,0.904,0.744
0,9,2,3,0.8941,121,0.898,0.7706666666666667
0,9,2,4,0.8941,122,0.9,0.7572222222222222
1,9,2,0,0.8941,76,0.002,0.8784444444444445
1,9,2,1,0.8941,188,0.902,0.7286666666666667
1,9,2,2,0.8941,188,0.9,0.7316666666666667
1,9,2,3,0.8941,188,0.9,0.7221111111111111
1,9,2,4,0.8941,187,0.906,0.7201111111111111
2,9,2,0,0.8941,121,0.9,0.7294444444444445
2,9,2,1,0.8941,124,0.914,0.7238888888888889
2,9,2,2,0.8941,124,0.896,0.7241111111111111
2,9,2,3,0.8941,122,0.902,0.7293333333333333
2,9,2,4,0.8941,123,0.898,0.7262222222222222
3,9,2,0,0.8941,52,0.002,0.8906666666666667
3,9,2,1,0.8941,131,0.896,0.7798888888888889
3,9,2,2,0.8941,133,0.9,0.7771111111111111
3,9,2,3,0.8941,130,0.908,0.7811111111111111
3,9,2,4,0.8941,130,0.898,0.776
4,9,2,0,0.8941,124,0.898,0.7055555555555556
4,9,2,1,0.8941,125,0.898,0.6943333333333334
4,9,2,2,0.8941,126,0.906,0.6916666666666667
4,9,2,3,0.8941,126,0.902,0.7047777777777777
4,9,2,4,0.8941,53,0.002,0.9001111111111111
5,9,2,0,0.8941,145,0.904,0.8583333333333333
5,9,2,1,0.8941,146,0.902,0.8567777777777777
5,9,2,2,0.8941,145,0.9,0.8587777777777778
5,9,2,3,0.8941,144,0.896,0.8597777777777778
5,9,2,4,0.8941,144,0.898,0.8616666666666667
6,9,2,0,0.8941,123,0.896,0.6764444444444444
6,9,2,1,0.8941,127,0.906,0.6552222222222223
6,9,2,2,0.8941,124,0.902,0.673
6,9,2,3,0.8941,129,0.906,0.6378888888888888
6,9,2,4,0.8941,127,0.898,0.6481111111111111
7,9,2,0,0.8941,110,0.896,0.8835555555555555
7,9,2,1,0.8941,109,0.9,0.8834444444444445
7,9,2,2,0.8941,109,0.898,0.8835555555555555
7,9,2,3,0.8941,110,0.902,0.883
7,9,2,4,0.8941,110,0.904,0.8827777777777778
8,9,2,0,0.8941,184,0.9,0.6716666666666666
8,9,2,1,0.8941,183,0.9,0.6665555555555556
8,9,2,2,0.8941,180,0.896,0.6886666666666666
8,9,2,3,0.8941,181,0.898,0.6833333333333333
8,9,2,4,0.8941,182,0.896,0.6748888888888889
1,0,3,0,0.8941,131,0.91,0.8441176470588235
1,0,3,1,0.8941,132,0.898,0.8443529411764706
1,0,3,2,0.8941,132,0.9,0.8482352941176471
1,0,3,3,0.8941,130,0.898,0.8374117647058823
1,0,3,4,0.8941,132,0.902,0.8436470588235294
2,0,3,0,0.8941,87,0.896,0.8410588235294117
2,0,3,1,0.8941,83,0.898,0.8425882352941176
2,0,3,2,0.8941,86,0.9,0.8431764705882353
2,0,3,3,0.8941,86,0.896,0.8445882352941176
2,0,3,4,0.8941,84,0.896,0.8472941176470589
3,0,3,0,0.8941,79,0.904,0.8768235294117647
